,SP_m,SP_sd,SP_t,accuracy,drift_m,drift_sd,drift_t,ndt,participant,rt,threshold,trial,onset
748,-0.1,0.1,0.493322295771699,1,2,1.2,3.4981530521790862,0.3,1,0.52,1.2,749,7490
749,-0.1,0.1,0.438204216384726,1,2,1.2,2.4081889016049853,0.3,1,0.769,1.2,750,7500
750,-0.1,0.1,0.4562958266967374,1,2,1.2,1.5524195642618897,0.3,1,0.5780000000000001,1.2,751,7510
751,-0.1,0.1,0.4329829822121192,1,2,1.2,2.6799307325931565,0.3,1,0.41100000000000003,1.2,752,7520
752,-0.1,0.1,0.4344924236221046,0,2,1.2,0.5160036639428782,0.3,1,1.015,1.2,753,7530
753,-0.1,0.1,0.5312824598667909,1,2,1.2,0.9258086931976974,0.3,1,0.792,1.2,754,7540
754,-0.1,0.1,0.4783152673802746,1,2,1.2,2.161426452827718,0.3,1,0.532,1.2,755,7550
755,-0.1,0.1,0.4430856247986749,1,2,1.2,2.505824473550903,0.3,1,0.716,1.2,756,7560
756,-0.1,0.1,0.4722919099904928,0,2,1.2,0.6316157971604606,0.3,1,0.6729999999999999,1.2,757,7570
757,-0.1,0.1,0.5471101183748447,1,2,1.2,3.294870291227263,0.3,1,0.44,1.2,758,7580
758,-0.1,0.1,0.4464300577502438,0,2,1.2,0.7249431454257149,0.3,1,0.524,1.2,759,7590
759,-0.1,0.1,0.4847243533456042,1,2,1.2,2.7039874628749514,0.3,1,0.733,1.2,760,7600
760,-0.1,0.1,0.4088173829672811,1,2,1.2,4.095378116955985,0.3,1,0.6659999999999999,1.2,761,7610
761,-0.1,0.1,0.43741063730560215,1,2,1.2,1.1657533337207888,0.3,1,0.6699999999999999,1.2,762,7620
762,-0.1,0.1,0.4860100474257585,1,2,1.2,1.843941695619304,0.3,1,0.71,1.2,763,7630
763,-0.1,0.1,0.4916031331781999,1,2,1.2,-0.5585116789276063,0.3,1,0.919,1.2,764,7640
764,-0.1,0.1,0.4208446525982612,1,2,1.2,2.2182335763995464,0.3,1,0.5820000000000001,1.2,765,7650
765,-0.1,0.1,0.4777007245820781,1,2,1.2,1.131759770023189,0.3,1,0.418,1.2,766,7660
766,-0.1,0.1,0.4536435098695712,1,2,1.2,3.534715412052834,0.3,1,0.42200000000000004,1.2,767,7670
767,-0.1,0.1,0.484191147307483,1,2,1.2,1.9288351993984283,0.3,1,0.562,1.2,768,7680
768,-0.1,0.1,0.486084273445694,0,2,1.2,3.035610984266138,0.3,1,0.447,1.2,769,7690
769,-0.1,0.1,0.4748587559138071,1,2,1.2,0.4038477879033806,0.3,1,0.424,1.2,770,7700
770,-0.1,0.1,0.5136763596082224,1,2,1.2,0.6649006137217148,0.3,1,0.502,1.2,771,7710
771,-0.1,0.1,0.5060050530327469,1,2,1.2,1.3829673654936532,0.3,1,1.072,1.2,772,7720
772,-0.1,0.1,0.44522495750478347,1,2,1.2,1.4625285730836868,0.3,1,0.727,1.2,773,7730
773,-0.1,0.1,0.4606753180462593,1,2,1.2,3.2825784016935504,0.3,1,0.43,1.2,774,7740
774,-0.1,0.1,0.4349365368954358,1,2,1.2,1.653336060341335,0.3,1,0.39899999999999997,1.2,775,7750
775,-0.1,0.1,0.4763543089513324,1,2,1.2,1.9104616813616448,0.3,1,0.451,1.2,776,7760
776,-0.1,0.1,0.4679830079855469,1,2,1.2,2.4779585968849984,0.3,1,0.51,1.2,777,7770
777,-0.1,0.1,0.5027782610045184,1,2,1.2,2.304028956489966,0.3,1,0.42700000000000005,1.2,778,7780
778,-0.1,0.1,0.457419418608448,1,2,1.2,2.6205502707788573,0.3,1,0.835,1.2,779,7790
779,-0.1,0.1,0.4712131919842261,1,2,1.2,2.667731964983107,0.3,1,0.939,1.2,780,7800
780,-0.1,0.1,0.5200391718650779,1,2,1.2,3.9850285963591783,0.3,1,0.48700000000000004,1.2,781,7810
781,-0.1,0.1,0.4440624149392577,1,2,1.2,3.5614951232948124,0.3,1,0.644,1.2,782,7820
782,-0.1,0.1,0.3623719829027735,1,2,1.2,1.7430270023754832,0.3,1,0.62,1.2,783,7830
783,-0.1,0.1,0.537804955372307,1,2,1.2,0.9691805582652984,0.3,1,1.176,1.2,784,7840
784,-0.1,0.1,0.5066333893051959,1,2,1.2,2.6255315344904364,0.3,1,0.958,1.2,785,7850
785,-0.1,0.1,0.4418218309686917,1,2,1.2,2.4490042006523085,0.3,1,0.5609999999999999,1.2,786,7860
786,-0.1,0.1,0.3844777963485002,1,2,1.2,3.4302493009821475,0.3,1,0.433,1.2,787,7870
787,-0.1,0.1,0.4403197485857251,1,2,1.2,2.8577995091233395,0.3,1,0.40700000000000003,1.2,788,7880
788,-0.1,0.1,0.4493901290483899,1,2,1.2,3.059686677473476,0.3,1,0.618,1.2,789,7890
789,-0.1,0.1,0.4545205608484544,0,2,1.2,2.4850450690541668,0.3,1,0.516,1.2,790,7900
790,-0.1,0.1,0.4328350618787038,1,2,1.2,3.6647230440469727,0.3,1,0.507,1.2,791,7910
791,-0.1,0.1,0.4224497974031675,1,2,1.2,2.772844354255142,0.3,1,0.539,1.2,792,7920
792,-0.1,0.1,0.4932117306059496,1,2,1.2,3.7957516418469197,0.3,1,0.40700000000000003,1.2,793,7930
793,-0.1,0.1,0.4966608800949426,1,2,1.2,2.4620880930837106,0.3,1,0.619,1.2,794,7940
794,-0.1,0.1,0.4647308723555468,1,2,1.2,0.9140375118306536,0.3,1,0.48700000000000004,1.2,795,7950
795,-0.1,0.1,0.4353732292925541,1,2,1.2,2.8501713880438557,0.3,1,0.5509999999999999,1.2,796,7960
796,-0.1,0.1,0.3674459412172417,1,2,1.2,1.3451181904811933,0.3,1,0.452,1.2,797,7970
797,-0.1,0.1,0.4986914797893949,1,2,1.2,2.3033551677783177,0.3,1,0.5720000000000001,1.2,798,7980
798,-0.1,0.1,0.4996066651904349,1,2,1.2,2.070358498901571,0.3,1,0.379,1.2,799,7990
799,-0.1,0.1,0.5023950923563241,1,2,1.2,2.6802245190525054,0.3,1,0.732,1.2,800,8000
800,-0.1,0.1,0.4372936289718663,1,2,1.2,2.2960789275234372,0.3,1,0.8680000000000001,1.2,801,8010
801,-0.1,0.1,0.4339843644279847,0,2,1.2,1.9504845963660211,0.3,1,0.741,1.2,802,8020
802,-0.1,0.1,0.4735463062831339,1,2,1.2,2.7517106196869023,0.3,1,0.535,1.2,803,8030
803,-0.1,0.1,0.4185762849259736,1,2,1.2,1.1921493899005615,0.3,1,0.434,1.2,804,8040
804,-0.1,0.1,0.4412613443750368,1,2,1.2,0.21611956574854066,0.3,1,0.6519999999999999,1.2,805,8050
805,-0.1,0.1,0.4880334862396469,1,2,1.2,2.9018066552613018,0.3,1,0.457,1.2,806,8060
806,-0.1,0.1,0.5205115829761596,1,2,1.2,3.6904839497230113,0.3,1,0.611,1.2,807,8070
807,-0.1,0.1,0.4333662428092795,1,2,1.2,2.495645942964252,0.3,1,0.475,1.2,808,8080
808,-0.1,0.1,0.3672145374037158,1,2,1.2,1.7953899603491084,0.3,1,1.21,1.2,809,8090
809,-0.1,0.1,0.43287316264738296,1,2,1.2,1.430988850463211,0.3,1,0.5589999999999999,1.2,810,8100
810,-0.1,0.1,0.5233969567925988,0,2,1.2,1.28287076042159,0.3,1,0.619,1.2,811,8110
811,-0.1,0.1,0.4705746058947393,1,2,1.2,2.183538691806229,0.3,1,0.908,1.2,812,8120
812,-0.1,0.1,0.4596089097060073,1,2,1.2,1.1295905431986764,0.3,1,0.43799999999999994,1.2,813,8130
813,-0.1,0.1,0.4835080967437499,0,2,1.2,0.7250966255959366,0.3,1,1.198,1.2,814,8140
814,-0.1,0.1,0.4607743596909618,1,2,1.2,3.7277709060436,0.3,1,0.454,1.2,815,8150
815,-0.1,0.1,0.5085883200350545,1,2,1.2,2.316565020463861,0.3,1,0.61,1.2,816,8160
816,-0.1,0.1,0.4704806420572556,0,2,1.2,0.7573786684936109,0.3,1,0.532,1.2,817,8170
817,-0.1,0.1,0.4189340074176461,0,2,1.2,2.279453575214642,0.3,1,0.363,1.2,818,8180
818,-0.1,0.1,0.5215517899493559,1,2,1.2,2.2527464659966765,0.3,1,0.42700000000000005,1.2,819,8190
819,-0.1,0.1,0.4765940614256257,1,2,1.2,4.081123884390381,0.3,1,0.575,1.2,820,8200
820,-0.1,0.1,0.4279418432155359,1,2,1.2,1.2045641320145233,0.3,1,0.74,1.2,821,8210
821,-0.1,0.1,0.44721147794977656,1,2,1.2,1.7018120058776296,0.3,1,0.8360000000000001,1.2,822,8220
822,-0.1,0.1,0.4679367395819439,1,2,1.2,2.811313070765689,0.3,1,0.6629999999999999,1.2,823,8230
823,-0.1,0.1,0.451725939331742,0,2,1.2,2.8783282151669694,0.3,1,0.463,1.2,824,8240
824,-0.1,0.1,0.4054291192927073,0,2,1.2,1.8026426149725967,0.3,1,0.532,1.2,825,8250
825,-0.1,0.1,0.4535989441998444,0,2,1.2,2.8517840768834013,0.3,1,0.434,1.2,826,8260
826,-0.1,0.1,0.4443957688281677,1,2,1.2,1.6167936487782342,0.3,1,0.71,1.2,827,8270
827,-0.1,0.1,0.4732868914045399,1,2,1.2,2.5399027373496192,0.3,1,0.6859999999999999,1.2,828,8280
828,-0.1,0.1,0.4956139402792566,0,2,1.2,1.2257704099488675,0.3,1,0.7050000000000001,1.2,829,8290
829,-0.1,0.1,0.39993108603257227,1,2,1.2,2.5089807387835097,0.3,1,0.488,1.2,830,8300
830,-0.1,0.1,0.488906422894192,1,2,1.2,2.2960920649165977,0.3,1,0.466,1.2,831,8310
831,-0.1,0.1,0.4614568025400249,1,2,1.2,3.2129127691895176,0.3,1,0.41600000000000004,1.2,832,8320
832,-0.1,0.1,0.4856791712663046,1,2,1.2,0.336103967606634,0.3,1,0.579,1.2,833,8330
833,-0.1,0.1,0.4750698544711881,1,2,1.2,2.723178652346748,0.3,1,0.488,1.2,834,8340
834,-0.1,0.1,0.4920484894424265,1,2,1.2,0.98887883698303,0.3,1,1.324,1.2,835,8350
835,-0.1,0.1,0.3436185647022613,1,2,1.2,1.801772558327575,0.3,1,0.429,1.2,836,8360
836,-0.1,0.1,0.3654806426084632,1,2,1.2,2.92313000021579,0.3,1,0.61,1.2,837,8370
837,-0.1,0.1,0.5128171313421735,1,2,1.2,2.275737166198748,0.3,1,0.5770000000000001,1.2,838,8380
838,-0.1,0.1,0.4547022961186092,1,2,1.2,2.2272080021686693,0.3,1,0.353,1.2,839,8390
839,-0.1,0.1,0.5066991247229531,1,2,1.2,2.728282477120735,0.3,1,0.6559999999999999,1.2,840,8400
840,-0.1,0.1,0.4569689965432587,1,2,1.2,1.2655040833781521,0.3,1,0.382,1.2,841,8410
841,-0.1,0.1,0.4450669389353055,1,2,1.2,2.6230801983822807,0.3,1,0.7110000000000001,1.2,842,8420
842,-0.1,0.1,0.4355751380327456,1,2,1.2,1.420580649515338,0.3,1,0.6950000000000001,1.2,843,8430
843,-0.1,0.1,0.4363844160448273,0,2,1.2,0.14325258767503254,0.3,1,0.589,1.2,844,8440
844,-0.1,0.1,0.4812999524386004,1,2,1.2,-0.2144408462571592,0.3,1,1.171,1.2,845,8450
845,-0.1,0.1,0.3999494808070999,1,2,1.2,2.3640752795670297,0.3,1,0.39299999999999996,1.2,846,8460
846,-0.1,0.1,0.4723474744137967,0,2,1.2,-0.8880120169752135,0.3,1,0.379,1.2,847,8470
847,-0.1,0.1,0.5137812329207266,1,2,1.2,1.692460775442476,0.3,1,0.41100000000000003,1.2,848,8480
848,-0.1,0.1,0.4427940594666374,0,2,1.2,1.0136882354428491,0.3,1,1.3030000000000002,1.2,849,8490
849,-0.1,0.1,0.5259840181460678,0,2,1.2,2.57924857650072,0.3,1,0.414,1.2,850,8500
850,-0.1,0.1,0.5411766641899682,1,2,1.2,3.1449018766885697,0.3,1,0.6459999999999999,1.2,851,8510
851,-0.1,0.1,0.4407740799618956,1,2,1.2,0.9807193988434996,0.3,1,0.932,1.2,852,8520
852,-0.1,0.1,0.4410068632667597,0,2,1.2,0.8443731454382699,0.3,1,0.755,1.2,853,8530
853,-0.1,0.1,0.4808199339097348,1,2,1.2,-0.3452797797589509,0.3,1,0.7110000000000001,1.2,854,8540
854,-0.1,0.1,0.4453164803539494,1,2,1.2,1.2751450261138368,0.3,1,0.379,1.2,855,8550
855,-0.1,0.1,0.4512760110436467,1,2,1.2,1.1370078849776126,0.3,1,0.772,1.2,856,8560
856,-0.1,0.1,0.4936268107803328,1,2,1.2,1.1710521512862386,0.3,1,0.47,1.2,857,8570
857,-0.1,0.1,0.4837668335437787,1,2,1.2,1.4934844007487746,0.3,1,0.38799999999999996,1.2,858,8580
858,-0.1,0.1,0.4608799418325128,1,2,1.2,3.6152281187893487,0.3,1,0.448,1.2,859,8590
859,-0.1,0.1,0.5058945928136113,1,2,1.2,0.8755622923991091,0.3,1,0.511,1.2,860,8600
860,-0.1,0.1,0.4535727095555934,1,2,1.2,1.7239348329685071,0.3,1,0.469,1.2,861,8610
861,-0.1,0.1,0.5090063683347199,1,2,1.2,2.000715558913925,0.3,1,1.1159999999999999,1.2,862,8620
862,-0.1,0.1,0.4917307101002531,1,2,1.2,1.770596310825878,0.3,1,0.384,1.2,863,8630
863,-0.1,0.1,0.4911173592142582,1,2,1.2,2.463851707987869,0.3,1,0.5670000000000001,1.2,864,8640
864,-0.1,0.1,0.4920551488950932,0,2,1.2,0.1297444493341302,0.3,1,0.434,1.2,865,8650
865,-0.1,0.1,0.4943126340635776,1,2,1.2,1.5805780084786558,0.3,1,0.365,1.2,866,8660
866,-0.1,0.1,0.42269512515262186,0,2,1.2,1.7173223788509993,0.3,1,0.343,1.2,867,8670
867,-0.1,0.1,0.4490320333251764,1,2,1.2,3.1600269274903443,0.3,1,0.444,1.2,868,8680
868,-0.1,0.1,0.4595688984898788,1,2,1.2,1.8014888943897311,0.3,1,0.583,1.2,869,8690
869,-0.1,0.1,0.44719926823847705,1,2,1.2,1.1799508305473396,0.3,1,0.444,1.2,870,8700
870,-0.1,0.1,0.4467779500690359,1,2,1.2,2.468659391769472,0.3,1,0.647,1.2,871,8710
871,-0.1,0.1,0.5397272515917056,1,2,1.2,5.912155541946057,0.3,1,0.39899999999999997,1.2,872,8720
872,-0.1,0.1,0.3917295123061352,0,2,1.2,0.2650399267970573,0.3,1,0.381,1.2,873,8730
873,-0.1,0.1,0.5684741156667287,1,2,1.2,2.3903953986029767,0.3,1,0.6839999999999999,1.2,874,8740
874,-0.1,0.1,0.5071587877426332,1,2,1.2,3.348688493330516,0.3,1,0.956,1.2,875,8750
875,-0.1,0.1,0.5141144839640082,1,2,1.2,2.1714555302270098,0.3,1,0.601,1.2,876,8760
876,-0.1,0.1,0.4508754089127752,1,2,1.2,2.3791269505554102,0.3,1,0.448,1.2,877,8770
877,-0.1,0.1,0.4431063295883427,1,2,1.2,2.162956093201153,0.3,1,0.731,1.2,878,8780
878,-0.1,0.1,0.4387119205852719,1,2,1.2,2.0264216498445027,0.3,1,0.741,1.2,879,8790
879,-0.1,0.1,0.3489974061757988,1,2,1.2,4.187025441223975,0.3,1,0.508,1.2,880,8800
880,-0.1,0.1,0.4711110312610566,1,2,1.2,0.7124379447367555,0.3,1,1.062,1.2,881,8810
881,-0.1,0.1,0.4523781554067312,1,2,1.2,0.3590587522712485,0.3,1,0.721,1.2,882,8820
882,-0.1,0.1,0.4468104810944717,1,2,1.2,2.6918799129989504,0.3,1,0.5589999999999999,1.2,883,8830
883,-0.1,0.1,0.4825900000703761,0,2,1.2,0.1493987351693935,0.3,1,0.575,1.2,884,8840
884,-0.1,0.1,0.4022440556722038,0,2,1.2,1.8773734343907658,0.3,1,0.423,1.2,885,8850
885,-0.1,0.1,0.4184909029055866,1,2,1.2,2.959804453070129,0.3,1,0.5770000000000001,1.2,886,8860
886,-0.1,0.1,0.43826108321373203,1,2,1.2,0.6297919711991715,0.3,1,1.217,1.2,887,8870
887,-0.1,0.1,0.4561513791458587,1,2,1.2,2.143696091633147,0.3,1,0.43700000000000006,1.2,888,8880
888,-0.1,0.1,0.44263051427096894,0,2,1.2,1.1603045655804776,0.3,1,0.968,1.2,889,8890
889,-0.1,0.1,0.4604354421641014,0,2,1.2,3.7409722386958513,0.3,1,0.573,1.2,890,8900
890,-0.1,0.1,0.36992533376281467,1,2,1.2,2.2347991991982985,0.3,1,0.7010000000000001,1.2,891,8910
891,-0.1,0.1,0.4189331006325388,0,2,1.2,1.0994972577953008,0.3,1,0.408,1.2,892,8920
892,-0.1,0.1,0.4885487195094058,1,2,1.2,-1.1519412399703204,0.3,1,0.419,1.2,893,8930
893,-0.1,0.1,0.4818058755861875,1,2,1.2,1.4751014478853717,0.3,1,0.44,1.2,894,8940
894,-0.1,0.1,0.4961772022761002,1,2,1.2,2.8489100410571098,0.3,1,0.415,1.2,895,8950
895,-0.1,0.1,0.5032728940250969,1,2,1.2,4.7214630601522884,0.3,1,0.509,1.2,896,8960
896,-0.1,0.1,0.4367124894187475,1,2,1.2,3.43454719664518,0.3,1,0.602,1.2,897,8970
897,-0.1,0.1,0.49497251203128206,0,2,1.2,-0.12706833550044114,0.3,1,0.442,1.2,898,8980
898,-0.1,0.1,0.4842160967708374,1,2,1.2,1.1419225156434103,0.3,1,0.441,1.2,899,8990
899,-0.1,0.1,0.5086368420066579,1,2,1.2,2.581198134643496,0.3,1,0.7070000000000001,1.2,900,9000
900,-0.1,0.1,0.4527922734196764,1,2,1.2,2.234631894807339,0.3,1,0.637,1.2,901,9010
901,-0.1,0.1,0.5092654717512309,1,2,1.2,1.3622681798021057,0.3,1,1.314,1.2,902,9020
902,-0.1,0.1,0.4702692452996236,1,2,1.2,1.7597909627763617,0.3,1,0.413,1.2,903,9030
903,-0.1,0.1,0.4633159128422692,1,2,1.2,1.2951273763882112,0.3,1,0.392,1.2,904,9040
904,-0.1,0.1,0.4863432878175504,1,2,1.2,1.5069812956345474,0.3,1,0.39,1.2,905,9050
905,-0.1,0.1,0.5216077816200317,1,2,1.2,3.0798883830661077,0.3,1,0.38299999999999995,1.2,906,9060
906,-0.1,0.1,0.4043283464667815,1,2,1.2,2.2519288975748117,0.3,1,0.8490000000000001,1.2,907,9070
907,-0.1,0.1,0.5410529659421053,1,2,1.2,2.072399977341484,0.3,1,0.54,1.2,908,9080
908,-0.1,0.1,0.5261012293091011,1,2,1.2,1.860998044221968,0.3,1,0.389,1.2,909,9090
909,-0.1,0.1,0.4073839151775648,0,2,1.2,1.872931442949454,0.3,1,0.37200000000000005,1.2,910,9100
910,-0.1,0.1,0.4379406899608415,1,2,1.2,3.5132056194077164,0.3,1,0.455,1.2,911,9110
911,-0.1,0.1,0.4505664183795165,1,2,1.2,0.5906280218315632,0.3,1,1.2790000000000001,1.2,912,9120
912,-0.1,0.1,0.4518882547873536,0,2,1.2,-1.0356933576158855,0.3,1,0.348,1.2,913,9130
913,-0.1,0.1,0.5112635107405372,1,2,1.2,2.8308573485856714,0.3,1,0.429,1.2,914,9140
914,-0.1,0.1,0.4506546192044856,1,2,1.2,1.0367392031938305,0.3,1,0.498,1.2,915,9150
915,-0.1,0.1,0.4989327334390877,1,2,1.2,2.671205705793488,0.3,1,0.42700000000000005,1.2,916,9160
916,-0.1,0.1,0.4201290705813047,0,2,1.2,1.4814841950669475,0.3,1,0.8690000000000001,1.2,917,9170
917,-0.1,0.1,0.4572570041381338,1,2,1.2,2.0047951670554256,0.3,1,0.532,1.2,918,9180
918,-0.1,0.1,0.4699834256161736,1,2,1.2,2.1487566624515004,0.3,1,0.6920000000000001,1.2,919,9190
919,-0.1,0.1,0.4677202673359178,1,2,1.2,1.666781565873219,0.3,1,0.779,1.2,920,9200
920,-0.1,0.1,0.4515590798462122,1,2,1.2,2.5112998857135063,0.3,1,0.406,1.2,921,9210
921,-0.1,0.1,0.39313940200803793,0,2,1.2,0.6545489659700456,0.3,1,0.32899999999999996,1.2,922,9220
922,-0.1,0.1,0.4736042657228324,1,2,1.2,3.1828968824782846,0.3,1,0.35,1.2,923,9230
923,-0.1,0.1,0.4146325620836978,0,2,1.2,0.9622639757151246,0.3,1,0.466,1.2,924,9240
924,-0.1,0.1,0.41715407743081934,1,2,1.2,1.2305687565644865,0.3,1,0.5509999999999999,1.2,925,9250
925,-0.1,0.1,0.5110679766961364,1,2,1.2,1.7428020929388968,0.3,1,0.8270000000000001,1.2,926,9260
926,-0.1,0.1,0.5309049773292474,1,2,1.2,1.0586209411977263,0.3,1,0.332,1.2,927,9270
927,-0.1,0.1,0.4425468800120617,1,2,1.2,2.3278523798578306,0.3,1,0.6839999999999999,1.2,928,9280
928,-0.1,0.1,0.4650994663405862,1,2,1.2,4.056156583386612,0.3,1,0.38799999999999996,1.2,929,9290
929,-0.1,0.1,0.463778005026038,1,2,1.2,4.24437603616181,0.3,1,0.381,1.2,930,9300
930,-0.1,0.1,0.5046889148336481,0,2,1.2,-0.041531141712126914,0.3,1,0.37799999999999995,1.2,931,9310
931,-0.1,0.1,0.4375378467961017,1,2,1.2,2.5431635404563893,0.3,1,0.486,1.2,932,9320
932,-0.1,0.1,0.4890628326596657,1,2,1.2,1.9574567362091055,0.3,1,0.996,1.2,933,9330
933,-0.1,0.1,0.5014606663092653,1,2,1.2,1.3050552937101845,0.3,1,0.628,1.2,934,9340
934,-0.1,0.1,0.4613420857030715,1,2,1.2,2.1488082027990765,0.3,1,0.446,1.2,935,9350
935,-0.1,0.1,0.4563081400959521,1,2,1.2,1.0652915036954531,0.3,1,0.405,1.2,936,9360
936,-0.1,0.1,0.4795070898030277,0,2,1.2,0.9116954376362352,0.3,1,0.708,1.2,937,9370
937,-0.1,0.1,0.4210322868296371,0,2,1.2,-0.4848242314593438,0.3,1,0.526,1.2,938,9380
938,-0.1,0.1,0.46553900796062,1,2,1.2,3.6085825096738797,0.3,1,0.563,1.2,939,9390
939,-0.1,0.1,0.4812663183846754,1,2,1.2,2.2662029577461635,0.3,1,0.638,1.2,940,9400
940,-0.1,0.1,0.474465771832357,1,2,1.2,4.703226222419608,0.3,1,0.546,1.2,941,9410
941,-0.1,0.1,0.4091976846691383,1,2,1.2,0.8513345564913617,0.3,1,1.008,1.2,942,9420
942,-0.1,0.1,0.49177451171961895,1,2,1.2,0.1976731400835985,0.3,1,1.1540000000000001,1.2,943,9430
943,-0.1,0.1,0.5187355778875812,0,2,1.2,2.078674175264088,0.3,1,0.45,1.2,944,9440
944,-0.1,0.1,0.4861776133586517,1,2,1.2,2.650033660633061,0.3,1,0.593,1.2,945,9450
945,-0.1,0.1,0.5032990186281399,1,2,1.2,0.4648176617351576,0.3,1,0.92,1.2,946,9460
946,-0.1,0.1,0.4339800580656065,1,2,1.2,1.4510619013983734,0.3,1,0.5870000000000001,1.2,947,9470
947,-0.1,0.1,0.3978583485738844,0,2,1.2,-0.13671551115579786,0.3,1,0.353,1.2,948,9480
948,-0.1,0.1,0.5047326427437744,1,2,1.2,0.7409623682898191,0.3,1,0.6599999999999999,1.2,949,9490
949,-0.1,0.1,0.4083782215181268,1,2,1.2,0.2228588148333188,0.3,1,0.6809999999999999,1.2,950,9500
950,-0.1,0.1,0.4766164288842031,1,2,1.2,3.3314120619339667,0.3,1,0.516,1.2,951,9510
951,-0.1,0.1,0.518972267978968,1,2,1.2,3.4193925468639925,0.3,1,0.439,1.2,952,9520
952,-0.1,0.1,0.4963006029793845,1,2,1.2,1.64988452953072,0.3,1,0.512,1.2,953,9530
953,-0.1,0.1,0.4756509457906536,1,2,1.2,1.798331692899387,0.3,1,0.528,1.2,954,9540
954,-0.1,0.1,0.5350086581259023,1,2,1.2,1.0153373549652749,0.3,1,0.418,1.2,955,9550
955,-0.1,0.1,0.4138439995000601,1,2,1.2,1.0844319263039317,0.3,1,0.406,1.2,956,9560
956,-0.1,0.1,0.4001775833759824,0,2,1.2,0.9445359465144354,0.3,1,0.395,1.2,957,9570
957,-0.1,0.1,0.457556419493176,1,2,1.2,1.0739285140289363,0.3,1,0.5660000000000001,1.2,958,9580
958,-0.1,0.1,0.4522312150688229,1,2,1.2,1.0439389158816903,0.3,1,0.38799999999999996,1.2,959,9590
959,-0.1,0.1,0.3640295514021967,1,2,1.2,2.3212823513627123,0.3,1,0.594,1.2,960,9600
960,-0.1,0.1,0.5032849811492786,1,2,1.2,1.7008773589562711,0.3,1,0.35,1.2,961,9610
961,-0.1,0.1,0.4379523593771128,1,2,1.2,2.8984492872538214,0.3,1,0.614,1.2,962,9620
962,-0.1,0.1,0.4220830720920663,1,2,1.2,2.495864790870425,0.3,1,0.889,1.2,963,9630
963,-0.1,0.1,0.4357556230194747,1,2,1.2,1.0951986493598025,0.3,1,0.531,1.2,964,9640
964,-0.1,0.1,0.5147172223215258,1,2,1.2,0.5471744801007901,0.3,1,0.49200000000000005,1.2,965,9650
965,-0.1,0.1,0.4753888769311544,1,2,1.2,1.06784187297226,0.3,1,0.445,1.2,966,9660
966,-0.1,0.1,0.44057114752848775,1,2,1.2,0.8815188380941155,0.3,1,0.373,1.2,967,9670
967,-0.1,0.1,0.4307895834213156,1,2,1.2,3.4562356320240744,0.3,1,0.665,1.2,968,9680
968,-0.1,0.1,0.5103306460595107,1,2,1.2,0.525875341392362,0.3,1,0.6519999999999999,1.2,969,9690
969,-0.1,0.1,0.42934036281771504,1,2,1.2,2.288852098257432,0.3,1,0.5589999999999999,1.2,970,9700
970,-0.1,0.1,0.4495061736825278,1,2,1.2,2.1652544159255926,0.3,1,0.457,1.2,971,9710
971,-0.1,0.1,0.39722515041330175,0,2,1.2,0.21106232896324206,0.3,1,0.459,1.2,972,9720
972,-0.1,0.1,0.4835961983945588,1,2,1.2,2.1589797901345382,0.3,1,0.48100000000000004,1.2,973,9730
973,-0.1,0.1,0.41880699768210106,1,2,1.2,3.078196878928659,0.3,1,0.42100000000000004,1.2,974,9740
974,-0.1,0.1,0.4635865029913391,1,2,1.2,2.443484778994684,0.3,1,0.433,1.2,975,9750
975,-0.1,0.1,0.5133871156342198,1,2,1.2,4.088160726168592,0.3,1,0.606,1.2,976,9760
976,-0.1,0.1,0.478556194418918,1,2,1.2,4.403630438867605,0.3,1,0.483,1.2,977,9770
977,-0.1,0.1,0.4295805851928961,1,2,1.2,1.5744863094189367,0.3,1,1.092,1.2,978,9780
978,-0.1,0.1,0.4256870480171201,1,2,1.2,0.9508732460415884,0.3,1,0.726,1.2,979,9790
979,-0.1,0.1,0.446252901117474,1,2,1.2,-0.033037595875617935,0.3,1,0.909,1.2,980,9800
980,-0.1,0.1,0.5073355370263158,1,2,1.2,3.5561116850316976,0.3,1,0.667,1.2,981,9810
981,-0.1,0.1,0.4695465206181218,1,2,1.2,1.9211493292438881,0.3,1,0.55,1.2,982,9820
982,-0.1,0.1,0.4377207016421258,1,2,1.2,3.2955280555267894,0.3,1,0.406,1.2,983,9830
983,-0.1,0.1,0.4268899332245247,1,2,1.2,2.994927486023383,0.3,1,0.754,1.2,984,9840
984,-0.1,0.1,0.4804116688304925,1,2,1.2,2.5632904560284606,0.3,1,0.589,1.2,985,9850
985,-0.1,0.1,0.438344771976659,1,2,1.2,0.8506901211894258,0.3,1,0.373,1.2,986,9860
986,-0.1,0.1,0.4653798926221244,1,2,1.2,1.9049767559909692,0.3,1,1.022,1.2,987,9870
987,-0.1,0.1,0.43184406222387856,1,2,1.2,2.2977736386805048,0.3,1,0.775,1.2,988,9880
988,-0.1,0.1,0.4574523858596498,1,2,1.2,2.8885955112033987,0.3,1,0.5840000000000001,1.2,989,9890
989,-0.1,0.1,0.49323886309459397,1,2,1.2,1.6513887769552578,0.3,1,0.618,1.2,990,9900
990,-0.1,0.1,0.4377917187093151,1,2,1.2,1.2825875477647677,0.3,1,0.539,1.2,991,9910
991,-0.1,0.1,0.4343671076674424,1,2,1.2,1.7856094935494404,0.3,1,0.426,1.2,992,9920
