,SP_m,SP_sd,SP_t,accuracy,drift_m,drift_sd,drift_t,ndt,participant,rt,threshold,trial
518,-0.1,0.1,0.43628729108226005,1,2,1.2,3.0074864226941966,0.3,1,0.474,1.2,519
519,-0.1,0.1,0.43469514221053407,1,2,1.2,0.9789747407967624,0.3,1,0.5529999999999999,1.2,520
520,-0.1,0.1,0.41401137293528434,1,2,1.2,3.650716592164085,0.3,1,0.364,1.2,521
521,-0.1,0.1,0.5095642592321117,1,2,1.2,2.1988719350781407,0.3,1,0.46399999999999997,1.2,522
522,-0.1,0.1,0.4966564573906912,1,2,1.2,3.9723080286260926,0.3,1,0.442,1.2,523
523,-0.1,0.1,0.48369137946444846,1,2,1.2,1.2236920907491686,0.3,1,0.36,1.2,524
524,-0.1,0.1,0.42204353044484183,0,2,1.2,0.2153018352674474,0.3,1,0.325,1.2,525
525,-0.1,0.1,0.3784036060508681,0,2,1.2,2.6969997597078197,0.3,1,0.39,1.2,526
526,-0.1,0.1,0.4632274411720747,1,2,1.2,3.104983690432795,0.3,1,0.593,1.2,527
527,-0.1,0.1,0.49291304159477006,1,2,1.2,1.2471463384974477,0.3,1,0.644,1.2,528
528,-0.1,0.1,0.471173099529487,0,2,1.2,0.5332496513322966,0.3,1,0.435,1.2,529
529,-0.1,0.1,0.5178568777467126,1,2,1.2,0.7846407203622863,0.3,1,0.378,1.2,530
530,-0.1,0.1,0.43807551094970704,1,2,1.2,2.7034995651410982,0.3,1,0.597,1.2,531
531,-0.1,0.1,0.34568960224258743,1,2,1.2,2.0101891971239723,0.3,1,0.431,1.2,532
532,-0.1,0.1,0.5013271420769382,1,2,1.2,2.6763059806833027,0.3,1,0.46499999999999997,1.2,533
533,-0.1,0.1,0.4757412738787924,1,2,1.2,2.6160495528649266,0.3,1,0.476,1.2,534
534,-0.1,0.1,0.4464177555650136,1,2,1.2,2.691214161526995,0.3,1,0.639,1.2,535
535,-0.1,0.1,0.49094869673887825,1,2,1.2,3.7601812452520473,0.3,1,0.53,1.2,536
536,-0.1,0.1,0.457276679560893,1,2,1.2,1.757429596419084,0.3,1,0.413,1.2,537
537,-0.1,0.1,0.4058105657939818,0,2,1.2,-0.2570118258290126,0.3,1,0.487,1.2,538
538,-0.1,0.1,0.45629301159186875,1,2,1.2,2.45456129932483,0.3,1,0.471,1.2,539
539,-0.1,0.1,0.4576588051171407,0,2,1.2,-0.01219010740591786,0.3,1,0.366,1.2,540
540,-0.1,0.1,0.45295518270263985,1,2,1.2,3.005988175396867,0.3,1,0.437,1.2,541
541,-0.1,0.1,0.40286515146766394,1,2,1.2,3.6737161289071176,0.3,1,0.601,1.2,542
542,-0.1,0.1,0.44251737542383146,0,2,1.2,-0.21576934916988444,0.3,1,0.34099999999999997,1.2,543
543,-0.1,0.1,0.5014286156347162,0,2,1.2,0.4219939543698945,0.3,1,0.5660000000000001,1.2,544
544,-0.1,0.1,0.46232149442412923,1,2,1.2,2.6333311550094756,0.3,1,0.441,1.2,545
545,-0.1,0.1,0.5589461717131662,1,2,1.2,4.004522209940465,0.3,1,0.6839999999999999,1.2,546
546,-0.1,0.1,0.5118169433636333,1,2,1.2,2.1700296927851466,0.3,1,0.46099999999999997,1.2,547
547,-0.1,0.1,0.4612446922377018,1,2,1.2,1.9580842766112738,0.3,1,0.429,1.2,548
548,-0.1,0.1,0.4935804824014618,1,2,1.2,2.920962035254856,0.3,1,0.473,1.2,549
549,-0.1,0.1,0.4265516642154999,1,2,1.2,1.3666961117787846,0.3,1,0.714,1.2,550
550,-0.1,0.1,0.48425540789400306,1,2,1.2,1.955429788343332,0.3,1,0.78,1.2,551
551,-0.1,0.1,0.42847773470316275,1,2,1.2,1.533740518514824,0.3,1,1.371,1.2,552
552,-0.1,0.1,0.4448531211320736,1,2,1.2,3.447533160125372,0.3,1,0.7110000000000001,1.2,553
553,-0.1,0.1,0.452738721349081,0,2,1.2,0.25001141099562063,0.3,1,0.644,1.2,554
554,-0.1,0.1,0.42491345122144564,1,2,1.2,4.185907684903503,0.3,1,0.416,1.2,555
555,-0.1,0.1,0.4345311716604558,1,2,1.2,1.857472728751049,0.3,1,0.413,1.2,556
556,-0.1,0.1,0.4683520365688474,0,2,1.2,0.18079780897465536,0.3,1,0.412,1.2,557
557,-0.1,0.1,0.46680023955846495,1,2,1.2,1.2829198267937685,0.3,1,0.393,1.2,558
558,-0.1,0.1,0.41199002865404344,0,2,1.2,1.199357233047377,0.3,1,1.3920000000000001,1.2,559
559,-0.1,0.1,0.4597348961438269,1,2,1.2,1.3734268950261397,0.3,1,0.579,1.2,560
560,-0.1,0.1,0.47877072287389877,1,2,1.2,0.39977491510392293,0.3,1,0.758,1.2,561
561,-0.1,0.1,0.4648454012457478,1,2,1.2,3.8936238647891352,0.3,1,0.523,1.2,562
562,-0.1,0.1,0.4429108713113939,1,2,1.2,1.422527939519441,0.3,1,1.4000000000000001,1.2,563
563,-0.1,0.1,0.47286480757217303,1,2,1.2,1.332636971023394,0.3,1,0.383,1.2,564
564,-0.1,0.1,0.4843251493552422,1,2,1.2,0.9390117944099587,0.3,1,1.4220000000000002,1.2,565
565,-0.1,0.1,0.45810255992680615,1,2,1.2,1.81727351044871,0.3,1,0.5640000000000001,1.2,566
566,-0.1,0.1,0.4834777313692644,1,2,1.2,0.8197391338056184,0.3,1,0.44,1.2,567
567,-0.1,0.1,0.41805206782174514,1,2,1.2,1.878775004965042,0.3,1,0.601,1.2,568
568,-0.1,0.1,0.45865617426408994,1,2,1.2,3.0221163167121157,0.3,1,0.473,1.2,569
569,-0.1,0.1,0.49777215873935216,1,2,1.2,2.438605010382267,0.3,1,0.556,1.2,570
570,-0.1,0.1,0.461033068437267,1,2,1.2,3.4831356607117767,0.3,1,0.371,1.2,571
571,-0.1,0.1,0.42183352693759946,1,2,1.2,1.751895145163805,0.3,1,0.665,1.2,572
572,-0.1,0.1,0.4671843352837034,1,2,1.2,2.708308772028984,0.3,1,0.7889999999999999,1.2,573
573,-0.1,0.1,0.5328616715839041,1,2,1.2,3.5273180269663893,0.3,1,0.44599999999999995,1.2,574
574,-0.1,0.1,0.394453797218581,1,2,1.2,2.7238709716389797,0.3,1,0.45199999999999996,1.2,575
575,-0.1,0.1,0.47545737086195294,1,2,1.2,1.3057193361116297,0.3,1,0.6779999999999999,1.2,576
576,-0.1,0.1,0.4532863421889347,1,2,1.2,1.8087905940576543,0.3,1,0.423,1.2,577
577,-0.1,0.1,0.48310164751480983,0,2,1.2,-0.6334934668490146,0.3,1,0.45499999999999996,1.2,578
578,-0.1,0.1,0.47641686321005733,1,2,1.2,0.45688949921954825,0.3,1,0.626,1.2,579
579,-0.1,0.1,0.46583928977675604,1,2,1.2,0.8124856829682301,0.3,1,0.6,1.2,580
580,-0.1,0.1,0.4895852675337235,0,2,1.2,1.4559165032211108,0.3,1,0.8939999999999999,1.2,581
581,-0.1,0.1,0.4704960022708131,1,2,1.2,2.4018844107819297,0.3,1,0.5720000000000001,1.2,582
582,-0.1,0.1,0.4421135752505263,1,2,1.2,2.935209419017017,0.3,1,0.687,1.2,583
583,-0.1,0.1,0.4823514736467756,1,2,1.2,0.9240183220088976,0.3,1,1.139,1.2,584
584,-0.1,0.1,0.49336178597254543,0,2,1.2,0.6527242522006513,0.3,1,0.385,1.2,585
585,-0.1,0.1,0.44791168321939784,1,2,1.2,2.780064602312174,0.3,1,0.427,1.2,586
586,-0.1,0.1,0.4436079961663943,1,2,1.2,2.244634606976226,0.3,1,0.402,1.2,587
587,-0.1,0.1,0.4634564824519146,1,2,1.2,1.6581738114116777,0.3,1,0.5640000000000001,1.2,588
588,-0.1,0.1,0.43364957744294375,1,2,1.2,2.2872910560265707,0.3,1,0.9279999999999999,1.2,589
589,-0.1,0.1,0.5220009436650463,1,2,1.2,4.6194142140459356,0.3,1,0.365,1.2,590
590,-0.1,0.1,0.4974029731670008,1,2,1.2,-0.5179878672508864,0.3,1,0.423,1.2,591
591,-0.1,0.1,0.44132266821235977,0,2,1.2,-0.8044260840660065,0.3,1,0.998,1.2,592
592,-0.1,0.1,0.4055446666736453,1,2,1.2,1.2539641082356314,0.3,1,0.7150000000000001,1.2,593
593,-0.1,0.1,0.4495452929732607,1,2,1.2,0.4703112121991604,0.3,1,0.424,1.2,594
594,-0.1,0.1,0.4103794985162905,1,2,1.2,2.597841628662478,0.3,1,0.773,1.2,595
595,-0.1,0.1,0.4735402740700908,1,2,1.2,2.6167187028834253,0.3,1,0.651,1.2,596
596,-0.1,0.1,0.45150453969504784,1,2,1.2,3.2686693216704024,0.3,1,0.404,1.2,597
597,-0.1,0.1,0.43238365703895865,1,2,1.2,3.9023601592209274,0.3,1,0.5740000000000001,1.2,598
598,-0.1,0.1,0.5242860412140953,1,2,1.2,3.2505354785820657,0.3,1,0.357,1.2,599
599,-0.1,0.1,0.49886680154620777,1,2,1.2,3.8422393030698188,0.3,1,0.38,1.2,600
600,-0.1,0.1,0.4090626187179429,1,2,1.2,2.002385689508159,0.3,1,0.356,1.2,601
601,-0.1,0.1,0.4481199842273914,1,2,1.2,4.277442987960672,0.3,1,0.382,1.2,602
602,-0.1,0.1,0.46234225022032455,1,2,1.2,4.6832077963352585,0.3,1,0.413,1.2,603
603,-0.1,0.1,0.4997336943024428,1,2,1.2,2.364780947784527,0.3,1,0.624,1.2,604
604,-0.1,0.1,0.5253519349744741,1,2,1.2,1.0331543758371164,0.3,1,0.624,1.2,605
605,-0.1,0.1,0.4200646446067635,1,2,1.2,1.7008374871860008,0.3,1,0.8029999999999999,1.2,606
606,-0.1,0.1,0.4904000623190289,1,2,1.2,2.782440465888163,0.3,1,0.412,1.2,607
607,-0.1,0.1,0.47166032030113286,1,2,1.2,1.490749352827771,0.3,1,0.491,1.2,608
608,-0.1,0.1,0.4458456080790941,1,2,1.2,1.9799673015046455,0.3,1,0.381,1.2,609
609,-0.1,0.1,0.470635791605322,1,2,1.2,1.8813346203867092,0.3,1,0.356,1.2,610
610,-0.1,0.1,0.5467133394011849,1,2,1.2,1.8995947032388445,0.3,1,0.429,1.2,611
611,-0.1,0.1,0.46199449317121544,1,2,1.2,2.522803426154627,0.3,1,0.708,1.2,612
612,-0.1,0.1,0.4166591606383425,1,2,1.2,1.9885529147374166,0.3,1,0.8640000000000001,1.2,613
613,-0.1,0.1,0.454603251943228,1,2,1.2,2.8865466346919018,0.3,1,0.9359999999999999,1.2,614
614,-0.1,0.1,0.41669457053765097,1,2,1.2,1.043409574450826,0.3,1,0.7070000000000001,1.2,615
615,-0.1,0.1,0.5094662604732771,1,2,1.2,0.7892185134781173,0.3,1,1.175,1.2,616
616,-0.1,0.1,0.46285883896730173,1,2,1.2,0.1753651560068188,0.3,1,0.6779999999999999,1.2,617
617,-0.1,0.1,0.5586291298751668,1,2,1.2,3.177008888784384,0.3,1,0.362,1.2,618
618,-0.1,0.1,0.4321501093735285,1,2,1.2,-0.2189889467606574,0.3,1,0.6779999999999999,1.2,619
619,-0.1,0.1,0.5713349771592355,1,2,1.2,1.6511920311777244,0.3,1,0.396,1.2,620
620,-0.1,0.1,0.43983424615478084,1,2,1.2,1.5145539330995859,0.3,1,0.821,1.2,621
621,-0.1,0.1,0.46918065176790014,0,2,1.2,1.0486338845132444,0.3,1,0.385,1.2,622
622,-0.1,0.1,0.43169783980035287,1,2,1.2,0.6831903952276659,0.3,1,0.724,1.2,623
623,-0.1,0.1,0.4246746523341832,1,2,1.2,4.047642048248502,0.3,1,0.38,1.2,624
624,-0.1,0.1,0.4783601379147665,1,2,1.2,2.096456680328679,0.3,1,0.517,1.2,625
625,-0.1,0.1,0.4541464221560647,0,2,1.2,0.3197933327806606,0.3,1,0.407,1.2,626
626,-0.1,0.1,0.47733311460116895,0,2,1.2,-0.30772606627116117,0.3,1,0.603,1.2,627
627,-0.1,0.1,0.4613355760476837,1,2,1.2,2.1716922674341426,0.3,1,0.956,1.2,628
628,-0.1,0.1,0.47533336717276686,1,2,1.2,0.8642345347905807,0.3,1,0.488,1.2,629
629,-0.1,0.1,0.4699119764274584,1,2,1.2,3.09326427275363,0.3,1,0.519,1.2,630
630,-0.1,0.1,0.5147991913270487,0,2,1.2,1.4096318636069105,0.3,1,0.5469999999999999,1.2,631
631,-0.1,0.1,0.3328829459335535,1,2,1.2,3.472111374581747,0.3,1,0.5549999999999999,1.2,632
632,-0.1,0.1,0.47535115120006005,1,2,1.2,2.697473731935445,0.3,1,0.563,1.2,633
633,-0.1,0.1,0.4434093024936276,1,2,1.2,1.9705526980894603,0.3,1,0.677,1.2,634
634,-0.1,0.1,0.4066196315685215,1,2,1.2,2.809379049229995,0.3,1,0.5409999999999999,1.2,635
635,-0.1,0.1,0.4252684657784407,1,2,1.2,1.1229619469962193,0.3,1,0.692,1.2,636
636,-0.1,0.1,0.4041095176891666,1,2,1.2,2.6324405423131347,0.3,1,0.437,1.2,637
637,-0.1,0.1,0.4317041111680079,1,2,1.2,2.2333357153801487,0.3,1,0.361,1.2,638
638,-0.1,0.1,0.5192762143291945,1,2,1.2,3.1078358819491605,0.3,1,0.413,1.2,639
639,-0.1,0.1,0.43337580915568275,0,2,1.2,0.6398573388622062,0.3,1,0.44899999999999995,1.2,640
640,-0.1,0.1,0.40109265069950334,1,2,1.2,2.005275497945234,0.3,1,0.5589999999999999,1.2,641
641,-0.1,0.1,0.4432520861459868,1,2,1.2,2.479397440497169,0.3,1,0.36,1.2,642
642,-0.1,0.1,0.4082567837558684,0,2,1.2,0.6193258070609182,0.3,1,0.533,1.2,643
643,-0.1,0.1,0.42958254064793777,1,2,1.2,1.506342495078842,0.3,1,0.403,1.2,644
644,-0.1,0.1,0.4773546526665603,0,2,1.2,0.6425316580648308,0.3,1,0.487,1.2,645
645,-0.1,0.1,0.49196426727183806,1,2,1.2,2.0800494829455407,0.3,1,0.45999999999999996,1.2,646
646,-0.1,0.1,0.48692356125532876,1,2,1.2,2.334984482388916,0.3,1,0.531,1.2,647
647,-0.1,0.1,0.47123912505975335,1,2,1.2,3.215932017820542,0.3,1,0.428,1.2,648
648,-0.1,0.1,0.43533051884443297,1,2,1.2,2.8307060315284773,0.3,1,0.532,1.2,649
649,-0.1,0.1,0.4896099301776342,1,2,1.2,2.479932139472076,0.3,1,0.692,1.2,650
650,-0.1,0.1,0.4512086000497185,1,2,1.2,3.7813967057437123,0.3,1,0.525,1.2,651
651,-0.1,0.1,0.435087475737366,1,2,1.2,2.470036053153252,0.3,1,0.45899999999999996,1.2,652
652,-0.1,0.1,0.4060438245233441,1,2,1.2,1.6268880338921152,0.3,1,0.374,1.2,653
653,-0.1,0.1,0.4020496509517608,1,2,1.2,-0.12414180122147878,0.3,1,0.76,1.2,654
654,-0.1,0.1,0.4792196725136447,1,2,1.2,3.0547052928224376,0.3,1,0.436,1.2,655
655,-0.1,0.1,0.4120256993222231,1,2,1.2,1.4629057918037345,0.3,1,0.481,1.2,656
656,-0.1,0.1,0.528139231760432,1,2,1.2,4.326873659367576,0.3,1,0.527,1.2,657
657,-0.1,0.1,0.5266930846448274,1,2,1.2,2.0221952068464923,0.3,1,0.529,1.2,658
658,-0.1,0.1,0.384332275572955,1,2,1.2,3.045951907881183,0.3,1,0.372,1.2,659
659,-0.1,0.1,0.5003783620337311,1,2,1.2,0.6648649579620332,0.3,1,0.609,1.2,660
660,-0.1,0.1,0.4571093935282503,1,2,1.2,3.442964434772028,0.3,1,0.423,1.2,661
661,-0.1,0.1,0.46794153837026664,0,2,1.2,-0.8713510026242535,0.3,1,0.764,1.2,662
662,-0.1,0.1,0.42612371611478583,1,2,1.2,1.645035459231689,0.3,1,0.496,1.2,663
663,-0.1,0.1,0.4277057034945676,1,2,1.2,1.0359410831824234,0.3,1,1.03,1.2,664
664,-0.1,0.1,0.46553425928536957,1,2,1.2,1.8142632062598671,0.3,1,0.5509999999999999,1.2,665
665,-0.1,0.1,0.46628368405516735,1,2,1.2,5.340590919481169,0.3,1,0.521,1.2,666
666,-0.1,0.1,0.46823040084861733,1,2,1.2,0.5913773056337928,0.3,1,0.419,1.2,667
667,-0.1,0.1,0.4657056981210355,1,2,1.2,1.3810494371909863,0.3,1,0.714,1.2,668
668,-0.1,0.1,0.5753697010554001,1,2,1.2,0.950894722389138,0.3,1,0.647,1.2,669
669,-0.1,0.1,0.4462967436124266,1,2,1.2,1.7895289255449356,0.3,1,0.798,1.2,670
670,-0.1,0.1,0.45982766043016604,0,2,1.2,0.6121373013684912,0.3,1,0.9470000000000001,1.2,671
671,-0.1,0.1,0.47089567063667587,1,2,1.2,1.6352356020062162,0.3,1,0.667,1.2,672
672,-0.1,0.1,0.4463976329573029,1,2,1.2,2.0667185965354213,0.3,1,0.51,1.2,673
673,-0.1,0.1,0.5147795560039489,1,2,1.2,2.698882530223915,0.3,1,0.46199999999999997,1.2,674
674,-0.1,0.1,0.5332202063663365,1,2,1.2,1.280687260917154,0.3,1,0.408,1.2,675
675,-0.1,0.1,0.4176186752689941,1,2,1.2,2.7418358844234563,0.3,1,0.366,1.2,676
676,-0.1,0.1,0.46762738835557965,0,2,1.2,-0.8072013063061307,0.3,1,0.6739999999999999,1.2,677
677,-0.1,0.1,0.43157732910311636,0,2,1.2,-0.35660924966837904,0.3,1,0.593,1.2,678
678,-0.1,0.1,0.46357760745389476,1,2,1.2,1.9431027513683992,0.3,1,0.537,1.2,679
679,-0.1,0.1,0.5253575080061015,1,2,1.2,0.9323738472089484,0.3,1,0.6719999999999999,1.2,680
680,-0.1,0.1,0.5419914864944627,1,2,1.2,2.6756361981065635,0.3,1,0.45699999999999996,1.2,681
681,-0.1,0.1,0.5059537824462351,1,2,1.2,1.1112369523411183,0.3,1,0.37,1.2,682
682,-0.1,0.1,0.45434840679500116,1,2,1.2,2.9953307230791157,0.3,1,0.473,1.2,683
683,-0.1,0.1,0.5511113453544515,1,2,1.2,2.512967725908416,0.3,1,0.45399999999999996,1.2,684
684,-0.1,0.1,0.41040021049275427,1,2,1.2,2.0112330968248706,0.3,1,0.493,1.2,685
685,-0.1,0.1,0.45607707905413153,0,2,1.2,1.3613746604364247,0.3,1,0.442,1.2,686
686,-0.1,0.1,0.4934322692914276,1,2,1.2,1.8926013075897872,0.3,1,0.518,1.2,687
687,-0.1,0.1,0.44020780671670456,1,2,1.2,1.4444771295493637,0.3,1,0.45799999999999996,1.2,688
688,-0.1,0.1,0.41459528441389665,1,2,1.2,2.1233549047610576,0.3,1,0.382,1.2,689
689,-0.1,0.1,0.45931346983143606,1,2,1.2,1.1437611140248531,0.3,1,0.46599999999999997,1.2,690
690,-0.1,0.1,0.4942811419498008,1,2,1.2,2.671644435921142,0.3,1,0.5569999999999999,1.2,691
691,-0.1,0.1,0.4356968960272701,1,2,1.2,3.16226330008129,0.3,1,0.5840000000000001,1.2,692
692,-0.1,0.1,0.5125237645134746,1,2,1.2,2.4112183139092958,0.3,1,0.45799999999999996,1.2,693
693,-0.1,0.1,0.4225308862055912,1,2,1.2,4.225190025031553,0.3,1,0.39,1.2,694
694,-0.1,0.1,0.46974441189854266,1,2,1.2,2.4067014082874993,0.3,1,0.6619999999999999,1.2,695
695,-0.1,0.1,0.4960588845464215,1,2,1.2,2.6497623177369762,0.3,1,0.45799999999999996,1.2,696
696,-0.1,0.1,0.47628380971853695,1,2,1.2,-0.4124068285635074,0.3,1,0.413,1.2,697
697,-0.1,0.1,0.48049122583525494,1,2,1.2,0.9347295513513663,0.3,1,1.415,1.2,698
698,-0.1,0.1,0.49071924898642,1,2,1.2,1.0822766603339757,0.3,1,0.6839999999999999,1.2,699
699,-0.1,0.1,0.46584297097142835,1,2,1.2,0.9850565802792379,0.3,1,0.708,1.2,700
700,-0.1,0.1,0.4921858623289458,1,2,1.2,0.5231225742175569,0.3,1,0.53,1.2,701
701,-0.1,0.1,0.5157871451465527,1,2,1.2,1.7527253131249492,0.3,1,0.48,1.2,702
702,-0.1,0.1,0.38434640258230723,1,2,1.2,5.268199483748287,0.3,1,0.435,1.2,703
703,-0.1,0.1,0.43711555164380894,1,2,1.2,2.1581795307404104,0.3,1,0.46499999999999997,1.2,704
704,-0.1,0.1,0.5258262931408527,1,2,1.2,3.07335733014026,0.3,1,0.389,1.2,705
705,-0.1,0.1,0.44313071135920545,1,2,1.2,1.5516966761452817,0.3,1,0.631,1.2,706
706,-0.1,0.1,0.468250399774885,1,2,1.2,3.46630426913069,0.3,1,0.399,1.2,707
707,-0.1,0.1,0.5555523588570688,0,2,1.2,1.208531952483547,0.3,1,0.759,1.2,708
708,-0.1,0.1,0.45731737015513696,1,2,1.2,1.7958350532218779,0.3,1,0.384,1.2,709
709,-0.1,0.1,0.43784100677713184,0,2,1.2,-0.055135697215780155,0.3,1,0.366,1.2,710
710,-0.1,0.1,0.43855419455727346,1,2,1.2,1.6242314542342509,0.3,1,0.6,1.2,711
711,-0.1,0.1,0.4143203846514485,1,2,1.2,4.0240180976838404,0.3,1,0.366,1.2,712
712,-0.1,0.1,0.46163260916699117,1,2,1.2,2.6516399871049923,0.3,1,0.426,1.2,713
713,-0.1,0.1,0.4550419754936236,1,2,1.2,2.5395653481402136,0.3,1,0.7909999999999999,1.2,714
714,-0.1,0.1,0.4534694493481463,1,2,1.2,0.712932511150389,0.3,1,1.4260000000000002,1.2,715
715,-0.1,0.1,0.4462775923489766,1,2,1.2,4.446712680181752,0.3,1,0.394,1.2,716
716,-0.1,0.1,0.4357942334527223,1,2,1.2,1.7662302833556485,0.3,1,0.512,1.2,717
717,-0.1,0.1,0.44069415056114747,1,2,1.2,2.8298254362389974,0.3,1,1.042,1.2,718
718,-0.1,0.1,0.5009885667794434,1,2,1.2,3.4649072908194993,0.3,1,0.488,1.2,719
719,-0.1,0.1,0.5762115713712649,1,2,1.2,1.252560225829431,0.3,1,0.398,1.2,720
720,-0.1,0.1,0.48624765199200365,1,2,1.2,3.000367698394432,0.3,1,0.345,1.2,721
721,-0.1,0.1,0.47428456021054394,1,2,1.2,1.8265901267698366,0.3,1,1.298,1.2,722
722,-0.1,0.1,0.5223168631513677,1,2,1.2,0.8711535156743768,0.3,1,0.361,1.2,723
723,-0.1,0.1,0.4513032855324566,1,2,1.2,1.5043216731432443,0.3,1,0.605,1.2,724
724,-0.1,0.1,0.5412863565069052,1,2,1.2,3.1778466509215,0.3,1,0.648,1.2,725
725,-0.1,0.1,0.525914531734615,1,2,1.2,3.5885557914874564,0.3,1,0.44599999999999995,1.2,726
726,-0.1,0.1,0.47827943088844516,1,2,1.2,3.294287595625212,0.3,1,0.46099999999999997,1.2,727
727,-0.1,0.1,0.43693532729733453,1,2,1.2,1.4576203489920254,0.3,1,0.482,1.2,728
728,-0.1,0.1,0.4960546080354197,1,2,1.2,3.932406102740038,0.3,1,0.571,1.2,729
729,-0.1,0.1,0.5121036763238981,1,2,1.2,1.7316415237258047,0.3,1,0.385,1.2,730
730,-0.1,0.1,0.47298058872700705,1,2,1.2,-0.42603959456792895,0.3,1,0.747,1.2,731
731,-0.1,0.1,0.42329960343706174,1,2,1.2,1.7027610795971457,0.3,1,0.587,1.2,732
732,-0.1,0.1,0.44898155629549397,1,2,1.2,3.2309896087872563,0.3,1,0.6799999999999999,1.2,733
733,-0.1,0.1,0.3829836914772086,0,2,1.2,1.9366212439376569,0.3,1,0.32999999999999996,1.2,734
734,-0.1,0.1,0.43025121426054436,1,2,1.2,3.266349080806247,0.3,1,0.524,1.2,735
735,-0.1,0.1,0.4697235928577743,1,2,1.2,0.9504283703090126,0.3,1,0.721,1.2,736
736,-0.1,0.1,0.4150104198651542,1,2,1.2,2.44515879775643,0.3,1,0.474,1.2,737
737,-0.1,0.1,0.47231265159076397,1,2,1.2,3.3181204467349583,0.3,1,0.537,1.2,738
738,-0.1,0.1,0.5110292964004736,1,2,1.2,3.5002982235239863,0.3,1,0.51,1.2,739
739,-0.1,0.1,0.4101269339066234,1,2,1.2,4.41209445220209,0.3,1,0.5760000000000001,1.2,740
740,-0.1,0.1,0.41643834266885565,1,2,1.2,0.7529767651645216,0.3,1,0.516,1.2,741
741,-0.1,0.1,0.5004592347488842,1,2,1.2,1.0381294338755316,0.3,1,0.382,1.2,742
742,-0.1,0.1,0.4950735084217635,1,2,1.2,3.35691400170019,0.3,1,0.418,1.2,743
743,-0.1,0.1,0.4617340949006974,1,2,1.2,0.9742281695909485,0.3,1,0.613,1.2,744
744,-0.1,0.1,0.4469945137652599,1,2,1.2,0.6860036816549357,0.3,1,0.9550000000000001,1.2,745
745,-0.1,0.1,0.47798623819373226,1,2,1.2,2.46791533984164,0.3,1,0.521,1.2,746
746,-0.1,0.1,0.3961733274462376,1,2,1.2,2.7222077468167205,0.3,1,0.472,1.2,747
747,-0.1,0.1,0.43075360458246703,1,2,1.2,1.7139356052566073,0.3,1,0.597,1.2,748
748,-0.1,0.1,0.49332229577169895,1,2,1.2,3.498153052179086,0.3,1,0.52,1.2,749
749,-0.1,0.1,0.438204216384726,1,2,1.2,2.4081889016049853,0.3,1,0.769,1.2,750
750,-0.1,0.1,0.4562958266967374,1,2,1.2,1.5524195642618897,0.3,1,0.5780000000000001,1.2,751
751,-0.1,0.1,0.43298298221211917,1,2,1.2,2.6799307325931565,0.3,1,0.411,1.2,752
752,-0.1,0.1,0.4344924236221046,0,2,1.2,0.5160036639428782,0.3,1,1.015,1.2,753
753,-0.1,0.1,0.5312824598667909,1,2,1.2,0.9258086931976974,0.3,1,0.792,1.2,754
754,-0.1,0.1,0.47831526738027463,1,2,1.2,2.161426452827718,0.3,1,0.532,1.2,755
755,-0.1,0.1,0.44308562479867486,1,2,1.2,2.505824473550903,0.3,1,0.716,1.2,756
756,-0.1,0.1,0.4722919099904928,0,2,1.2,0.6316157971604606,0.3,1,0.673,1.2,757
757,-0.1,0.1,0.5471101183748447,1,2,1.2,3.294870291227263,0.3,1,0.44,1.2,758
758,-0.1,0.1,0.4464300577502438,0,2,1.2,0.7249431454257149,0.3,1,0.524,1.2,759
759,-0.1,0.1,0.48472435334560415,1,2,1.2,2.703987462874952,0.3,1,0.733,1.2,760
760,-0.1,0.1,0.4088173829672811,1,2,1.2,4.095378116955985,0.3,1,0.6659999999999999,1.2,761
761,-0.1,0.1,0.43741063730560215,1,2,1.2,1.1657533337207888,0.3,1,0.6699999999999999,1.2,762
762,-0.1,0.1,0.4860100474257585,1,2,1.2,1.8439416956193042,0.3,1,0.71,1.2,763
763,-0.1,0.1,0.4916031331781999,1,2,1.2,-0.5585116789276063,0.3,1,0.919,1.2,764
764,-0.1,0.1,0.4208446525982612,1,2,1.2,2.2182335763995464,0.3,1,0.5820000000000001,1.2,765
765,-0.1,0.1,0.47770072458207813,1,2,1.2,1.131759770023189,0.3,1,0.418,1.2,766
766,-0.1,0.1,0.45364350986957114,1,2,1.2,3.534715412052834,0.3,1,0.422,1.2,767
767,-0.1,0.1,0.48419114730748297,1,2,1.2,1.928835199398428,0.3,1,0.562,1.2,768
768,-0.1,0.1,0.486084273445694,0,2,1.2,3.035610984266138,0.3,1,0.44699999999999995,1.2,769
769,-0.1,0.1,0.47485875591380705,1,2,1.2,0.4038477879033806,0.3,1,0.424,1.2,770
770,-0.1,0.1,0.5136763596082224,1,2,1.2,0.6649006137217148,0.3,1,0.502,1.2,771
771,-0.1,0.1,0.5060050530327469,1,2,1.2,1.3829673654936532,0.3,1,1.072,1.2,772
772,-0.1,0.1,0.44522495750478347,1,2,1.2,1.462528573083687,0.3,1,0.727,1.2,773
773,-0.1,0.1,0.46067531804625933,1,2,1.2,3.2825784016935504,0.3,1,0.43,1.2,774
774,-0.1,0.1,0.4349365368954358,1,2,1.2,1.653336060341335,0.3,1,0.399,1.2,775
775,-0.1,0.1,0.47635430895133235,1,2,1.2,1.9104616813616446,0.3,1,0.45099999999999996,1.2,776
